,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
hostel-sleep-go.ru.html,,,,,,,,1,,,,,,1,,1,,1,,1,,,,,,,,,,,1200,-,5,,127," 8,7 ",hostel-sleep-go.ru.html,,"8,1","3,7","8,5",,,,"8,4","8,4",,,,"4,9",,"8,9","7,9","8,9",,"7,3",
otdykh-9.ru.html,1,,,,,,,1,,,,,,1,,,,,1,1,,,,,,,,,,,2500,-,5,Otdykh 9 Hotel,31," 6,5 ",otdykh-9.ru.html,,"12,2",,"11,6",,,,"11,7","11,6",,"10,6","8,6",,11,,,"12,6","10,6","12,5",
khostiel-evieriest.ru.html,,,,,,,,,,,,,1,1,,1,,,,1,,,,1,1,,,,,,300,-,6,,7," 6,2 ",khostiel-evieriest.ru.html,,,,,,"16,8","17,2",,,,,"9,8",,,,,,,,
guest-house-7-ya-parkovaya-2k1.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,1890,-,6,,171," 7,1 ",guest-house-7-ya-parkovaya-2k1.ru.html,,"11,5","14,7","11,5",,,,"11,6","11,8",,,,,"11,2",,"10,5","17,1","12,1","13,3",
anthill-2.ru.html,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,1000,-,4,,37," 6,9 ",anthill-2.ru.html,,"13,2",,"12,8",,10,"10,1","12,9","12,9",,,"10,2",,"12,2",,,"16,1","12,4",,
mini-otel-na-arbate-moskva.ru.html,,,,,,,,,1,1,,,,1,,1,,,,1,,,,,,,,,,,2700,-,5,,15," 9,1 ",mini-otel-na-arbate-moskva.ru.html,,"1,9","4,7","1,9",,,,"1,8","1,6",,"4,1",,,"2,4",,"3,8","4,8","2,2",,
hostel-pyramid.ru.html,,,,,,,,,1,,1,,1,1,,1,,,,1,,,,,,,,,,,1890,-,6,,47," 6,9 ",hostel-pyramid.ru.html,,"9,4",,"8,9",,,"6,8","8,8","8,6",,"4,2",,,"8,8",,,"3,9","7,6","7,8",
red-kremlin-hostel.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,,,,,,,,,1,,2380,-,6,,800," 7,7 ",red-kremlin-hostel.ru.html,,"1,2",,1,,,,"0,9","0,6",,"4,1",,,"1,4",,"3,5","5,2","1,4","0,9",
kai-i-gierda.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,3300,-,6,,215," 8,8 ",kai-i-gierda.ru.html,,"9,8","4,7","10,3",,,,"10,3","10,4",,,,"4,7",,"9,4","8,6","12,4",,"9,7",
privet-hostel.ru.html,1,,1,,,1,,,,,1,1,,1,,,,,,1,,,,,,,,,,,2464,-,7,,1602," 6,9 ",privet-hostel.ru.html,,2,,"1,9",,,,2,"2,3",,"6,2",,,"1,7",,"2,9","7,8","2,8","3,8",
retro-moscow-on-kurskaya.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,1351,-,6,,292," 7,9 ",retro-moscow-on-kurskaya.ru.html,,"2,5",,"2,5",,"6,7",,"2,6","2,9",,,,,"2,3",,"2,7","8,5","3,5","4,4",
uport.ru.html,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,950,-,4,,41," 5,6 ",uport.ru.html,,"7,6",,7,,,"4,5","7,1",7,,"6,7",,,"6,5",,,"8,8",6,8,
arbat-mini-moscow.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,,,,1,,,,,,,2000,-,6,,376," 6,7 ",arbat-mini-moscow.ru.html,,"2,4","4,8","2,4",,,,"2,2",2,,"3,8",,,"2,8",,"4,3","4,3","2,4",,
khostel-am-pm.ru.html,,,,,,1,,,1,,,,1,1,,1,,,,1,,,,,,,,,,,450,-,6,,-,-,khostel-am-pm.ru.html,,"4,8",,"4,1",,,6,"4,1","3,9",,"2,9",,,"3,7",,,5,"2,7","4,4",
kamal-phool-moskva.ru.html,,,,,,,,,,1,,,1,1,,,,,,1,,,,,,,,,,,1950,-,4,,-,-,kamal-phool-moskva.ru.html,,"12,1","10,7","12,6",,"9,2",,"12,7",13,,,,,"12,9",,"9,7","18,1",,"13,6",
l-amp-g.ru.html,1,,,,,,,,,,,,1,1,,,,,,1,,1,,1,,,,,,,2400,-,6,,102," 8,3 ",l-amp-g.ru.html,,"14,5",,14,,,"6,7",14,"13,9",,"13,1","6,2",,"13,4",,,"15,1",13,,
bon-voiazh.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,,1,,,,,,,,,3500,-,6,,-,-,bon-voiazh.ru.html,,,,,,,,,,,,,,,,,,,,
subway-hostel.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,1260,-,6,,223," 9,6 ",subway-hostel.ru.html,,"1,3","3,7","1,9",,,,"1,9","2,1",,,,,"2,5",,"1,9","6,7","3,2","2,2",
vtoroi-dom-na-fabritsiusa-dom-23-korpus-1.ru.html,,,,,,,,1,1,,,,,1,,,,,,1,,,,,,,,,,,1100,-,4,,-,-,vtoroi-dom-na-fabritsiusa-dom-23-korpus-1.ru.html,,"14,8","9,8","15,3",,,,"15,3","15,3",,,,,16,"5,3","13,9","16,1",,"14,4",
penthouse-with-panoramic-view-of-moscow-city.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,2500,-,6,,53," 8,3 ",penthouse-with-panoramic-view-of-moscow-city.ru.html,,"4,4",5,"4,4",,,,"4,3","4,1",,"4,1",,,"4,8",,,"3,5","4,3","2,6",
nash-gorod.ru.html,1,,,,,,,1,,,,,1,1,,,,,,1,,1,,,,,,,,,1300,-,6,,13," 9,2 ",nash-gorod.ru.html,,"4,1",,"3,5",,,,"3,5","3,2",,"1,6",,,"3,3",,"6,5","3,7","2,1","3,1",
mini-otiel-holiday.ru.html,1,,,,,,,1,,,,,,1,,1,,,,1,,,,,,,,,,,2300,-,5,,96," 8,3 ",mini-otiel-holiday.ru.html,,"5,7",,5,,,"5,1",5,"4,8",,"3,3",,,"4,6",,,"5,4","3,6","5,3",
zvezda-hostel-yugo-zapad.ru.html,1,,,,,,,,,1,,,,1,,1,,,,1,1,,,,,,,,,,2000,-,6,,51," 6,3 ",zvezda-hostel-yugo-zapad.ru.html,,"13,9",,"13,5",,,"11,7","13,4","13,1",,"8,9",,,"13,5",,,"7,5","12,4",12,
mini-gostinitsa-komfort.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,2800,1,6,,12," 6,9 ",mini-gostinitsa-komfort.ru.html,,"13,5","9,3","14,1",,,,"14,1","14,3",,,,"9,4",,"13,4","11,4","17,7",,"14,1",
hostel-ug.ru.html,1,,,,,1,,,,,1,,,1,,1,,,,1,,,,,,,,,1,,1100,-,7,,5," 9,4 ",hostel-ug.ru.html,,"3,8",,"3,8",,"5,7",,"3,9","4,1",,,,,"3,4",,"3,9","9,5","4,4","5,6",
gostievoi-dom-na-smolienkie.ru.html,,,,,,,,,,1,1,,,1,,,,,1,1,,,,,,,,,,,1800,-,5,,128," 6,8 ",gostievoi-dom-na-smolienkie.ru.html,,3,"5,1","2,9",,,,"2,8","2,5",,"3,4",,,"3,2",,"4,9","3,7","2,7",,
d-ddegnddegnd-dy-d3-4nndud.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,,1145,-,6,,605," 8,7 ",d-ddegnddegnd-dy-d3-4nndud.ru.html,,"0,6","4,6","1,2",,,,"1,3","1,5",,,,,"1,7",,"1,8","6,8","2,7","2,3",
hostels-rus-akademika-anohina.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,2000,-,6,,99," 8,0 ",hostels-rus-akademika-anohina.ru.html,,"14,7",,"14,4",,,"12,4","14,3",14,,"9,8",,,"14,4",,,"8,4","13,3","12,9",
uiutnoie-miestiechko-moskva.ru.html,1,,,,,,,,1,,,,,1,,1,,1,,1,,,,,,,,,,,500,-,6,,25," 8,1 ",uiutnoie-miestiechko-moskva.ru.html,,"8,9","10,6","9,2",,,,"9,3","9,6",,,,,"9,2",,"7,1","15,3","10,4","10,9",
khostiel-moskva123456789101112131415161718.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1600,-,6,,13," 8,4 ",khostiel-moskva123456789101112131415161718.ru.html,,"14,8","14,2","15,3",,"9,6",,"15,4","15,7",,,,,"15,5",,"12,5",,"16,7","16,6",
ilian-hostel.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,2800,-,6,,202," 8,5 ",ilian-hostel.ru.html,,"5,9","2,8","6,2",,,,"6,1","6,1",,,,,"6,8",,"6,2","6,7","6,8","4,9",
zonalnay-10.ru.html,1,,,,,,,,,,,,1,1,,1,,,,,,,1,1,,,,,,,2300,-,6,,-,-,zonalnay-10.ru.html,,"16,9","12,9","17,5",,"17,5",,"17,5","17,7",,,,"12,2",,"15,6","14,7",,,"17,7",
apartments-on-taganskaya.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,1900,-,6,,365," 8,4 ",apartments-on-taganskaya.ru.html,,"3,6",,"3,2",,,,"3,2","3,2",,"5,4",,,"2,6",,"5,2","7,4","2,7","4,6",
gostievoi-dom-na-nikulinskoi.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,2000,-,6,,55," 6,1 ",gostievoi-dom-na-nikulinskoi.ru.html,,"14,8",,"14,5",,,"13,7","14,4","14,1",,"10,2",,,"14,6",,,"8,4","13,5","12,8",
comfort-park.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1500,-,6,,366," 8,0 ",comfort-park.ru.html,,"7,9",7,"8,4",,"7,2",,"8,5","8,7",,,,,"8,7",,"5,5","13,9",,"9,5",
hostel-for-you.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,1,,1800,-,6,,129," 7,7 ",hostel-for-you.ru.html,,2,6,"2,1",,,,"2,3","2,5",,,,,"2,1",,2,"8,2","3,4","3,9",
hostel-on-baumanskaya.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,1104,-,6,,214," 8,5 ",hostel-on-baumanskaya.ru.html,,"3,9",,"3,9",,"5,3",,4,"4,3",,,,,"3,7",,"3,6","9,8","4,8","5,8",
khostiel-tmz.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1000,-,6,,45," 7,4 ",khostiel-tmz.ru.html,,"14,1",9,"14,6",,,,"14,5","14,6",,,,,"15,2","5,7","13,1","15,4",,"13,7",
zvezda-hostel-lefortovo.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,2250,-,6,Гостиница Авиамоторная,80," 7,8 ",zvezda-hostel-lefortovo.ru.html,,"5,9",,"5,8",,"4,8",,"5,9",6,,,,,"5,3",,"6,1",11,"6,1","7,6",
kon-tiki-khostiel.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,2490,-,6,,248," 8,8 ",kon-tiki-khostiel.ru.html,,"3,2",,3,,,,"2,9","2,7",,"3,1",,,"3,4",,"5,2","3,4","2,7","1,2",
elite-hostel.ru.html,,,1,,,,,,1,,1,,,1,,1,,,,1,,,,,,,,,,,1360,-,6,,135," 8,1 ",elite-hostel.ru.html,,"2,9","7,6","2,3",,,,"2,2","2,1",,"3,3",,,"1,8",,"5,2","5,1",,"2,8",
black-fox-hostel.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,850,-,6,,8," 7,3 ",black-fox-hostel.ru.html,,"13,5","8,5","14,1",,,,14,"14,1",,,,,"14,7","6,5","12,5","15,2",,"13,2",
good-news-hostel-moscow.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,,1900,-,6,,373," 8,5 ",good-news-hostel-moscow.ru.html,,"2,6",,"2,6",,"6,6",,"2,7",3,,,,,"2,4",,"2,8","8,5","3,5","4,5",
khostel-taimyrskaia-2.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,,1,,,,,,,,,,1100,-,6,,-,-,khostel-taimyrskaia-2.ru.html,,15,14,"15,5",,"10,4",,"15,6","15,9",,,,,"15,7",,"12,7",,"16,9","16,7",
kalinka-hostel.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,1700,-,6,,841," 8,4 ",kalinka-hostel.ru.html,,"1,2","4,3","1,8",,,,"1,8","2,1",,,,,"2,3",,"1,3","7,3","3,3","2,8",
ddps-d-d-dd-ddd.ru.html,1,,,,,,,,1,,,,,1,,1,,,,1,1,,,,,,,,,,2000,2,6,,481," 8,7 ",ddps-d-d-dd-ddd.ru.html,,14,"13,2","14,5",,"9,4",,"14,6","14,9",,,,,"14,7",,"11,7",,"15,9","15,7",
sokolinaya-gora-mini-hotel.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,2300,2,6,Мини-отель Соколиная Гора,194," 7,9 ",sokolinaya-gora-mini-hotel.ru.html,,"7,7",,"7,5",,"3,7",,"7,6","7,8",,,,,"7,1",,"7,5","12,8","7,9","9,4",
yu-port.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,2800,-,6,,37," 7,0 ",yu-port.ru.html,,"7,8",,"7,3",,,"3,8","7,3","7,2",,"6,4",,,"6,7",,,"8,5","6,1",8,
dobroliubov.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,,,,,1,,,,,,,2500,-,6,,8," 8,5 ",dobroliubov.ru.html,,"6,3","3,5",7,,,,7,"7,2",,,,,"7,4",,"4,3","11,4","8,4","7,3",
trio-moskva.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,2300,-,6,,44," 7,9 ",trio-moskva.ru.html,,"17,5",,"16,9",,"17,6","8,5","16,9","16,8",,"15,5",,,"16,3",,,"17,4","15,8",,
gbu-quot-motsvs-quot-moskva.ru.html,1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,1,1,,,1800,-,6,,117," 7,2 ",gbu-quot-motsvs-quot-moskva.ru.html,,"7,7","10,7","7,8",,,,"7,9","8,1",,,,,"7,6",,"6,6","13,7","8,6","9,6",
siberia-min-hotel.ru.html,1,,,,,,,,,1,1,,,1,,1,,,,1,,,,,,,,,,,2000,-,6,,384," 8,0 ",siberia-min-hotel.ru.html,,"1,1",,1,,,,"1,2","1,4",,"5,6",,,1,,"2,6","7,1","2,2","2,9",
travel-inn-vystavochnaia.ru.html,1,,1,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,,700,-,6,,49," 6,8 ",travel-inn-vystavochnaia.ru.html,,5,"3,5","5,2",,,,"5,1",5,,,,,"5,8",,"5,9","5,2","5,6","3,6",
park-otel-moskva.ru.html,,,1,,,,,,,,,,1,1,,1,,,,1,,,,,1,,,,,,2500,-,6,,5," 9,8 ",park-otel-moskva.ru.html,"13,2",,,,,,"19,7",,,,"16,3",,"19,6",,"18,6",,"14,5","19,5","18,6",
hostel-voykovskaya.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1300,-,6,,5," 6,6 ",hostel-voykovskaya.ru.html,,"10,4","5,4","10,9",,,,"10,9","10,9",,,,"3,1",,"7,8","9,6","12,2",,"10,1",
dnd-nn-8.ru.html,1,,,,,,,,,,,,1,1,,,,1,,1,,,,,,,,,,,3000,2,5,Мини-отель Отдых 8,285," 7,7 ",dnd-nn-8.ru.html,,"11,9",,"11,4",,,5,"11,4","11,4",,"10,7","8,8",,"10,8",,,"12,7","10,4",,
tekstilschnik-hostel-by-alexei.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1650,-,6,,170," 8,3 ",tekstilschnik-hostel-by-alexei.ru.html,,"9,7",,"9,2",,"9,7","6,4","9,3","9,3",,"9,7",,,"8,6",,,"11,9","8,5",,
otel-21-vek-moskva.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,2400,-,6,,7," 7,3 ",otel-21-vek-moskva.ru.html,,"18,6",,"18,1",,"16,6","11,6","18,2","18,2",,"17,9",,,"17,5",,,"19,9","17,3",,
junk-yard-hostel-strogino.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,1500,-,6,,-,-,junk-yard-hostel-strogino.ru.html,,,,,,,,,,,,,,,,,,,,
ooo-quot-liegion-quot.ru.html,1,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,400,-,4,,-,-,ooo-quot-liegion-quot.ru.html,,"8,7","7,1","9,2",,"8,4",,"9,3","9,6",,,,,"9,6",,"6,3","14,5",,"10,1",
kukareku-mini.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,,1,,,,,,1599,-,6,,829," 7,4 ",kukareku-mini.ru.html,,"1,9",,"1,9",,,,2,"2,2",,"6,3",,,"1,7",,"2,7","7,8","2,8","3,7",
hostelberry.ru.html,1,,1,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,,1125,1,6,,397," 8,3 ",hostelberry.ru.html,,"2,4","3,1",3,,,,3,"3,2",,,,,"3,5",,"1,4","7,8","4,4","3,4",
mini-otel-na-leninskom-23.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,2000,-,6,,64," 8,3 ",mini-otel-na-leninskom-23.ru.html,,5,,"4,4",,,"7,1","4,4","4,1",,,,,"4,3",,"7,3","2,7","3,1","3,6",
ia-k-drugu.ru.html,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,2000,-,4,,-,-,ia-k-drugu.ru.html,,"3,8","2,7","4,4",,,,"4,5","4,7",,,,,5,,2,"9,1","5,9","4,8",
hostel-rus-vdnh.ru.html,,,1,,,,,,1,,,,1,1,,1,,,,1,,,,,,,,,,,2125,-,6,,159," 9,2 ",hostel-rus-vdnh.ru.html,,"8,5","7,2","9,1",,8,,"9,1","9,4",,,,,"9,4",,"6,1","14,4",,10,
santa-barbara-moscow.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,1950,-,6,,78," 8,4 ",santa-barbara-moscow.ru.html,,"9,7",,"9,2",,"9,7","6,4","9,3","9,3",,"9,7",,,"8,6",,,"11,9","8,5",,
vokrug-sveta-moskva.ru.html,,1,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,800,-,4,,19," 7,6 ",vokrug-sveta-moskva.ru.html,,"9,6","5,7","10,3",,,,"10,3","10,5",,,,"8,6","10,8",,"7,6","14,1",,"10,4",
dad-amp-cat.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,1,,,,,,,1690,-,6,,30," 9,6 ",dad-amp-cat.ru.html,,"2,9","2,4","3,4",,,,"3,3","3,4",,,,,4,,"3,3","6,4","4,3","2,6",
na-avtozavodskoi-moskva.ru.html,,,,,,,,1,,,,,1,1,,,,,,1,,1,,,,,,,,,900,-,5,,-,-,na-avtozavodskoi-moskva.ru.html,,"6,3",,"5,7",,,"4,5","5,7","5,5",,"3,2",,,"5,3",,,"5,2","4,3","5,7",
landmark-guest-house.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,1840,-,6,,82," 9,1 ",landmark-guest-house.ru.html,,"1,4","4,2",2,,,,2,"2,3",,,,,"2,5",,"1,1","7,5","3,5","2,9",
khostely-rus-izmailovskii-park.ru.html,,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,1800,-,5,,45," 8,9 ",khostely-rus-izmailovskii-park.ru.html,,"10,3","13,2","10,4",,,,"10,5","10,7",,,,,"10,1",,"9,1","16,2","11,2","12,2",
khostel-quot-ali-baba-quot.ru.html,1,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,900,-,5,,-,-,khostel-quot-ali-baba-quot.ru.html,,"8,1","10,8","8,2",,,,"8,3","8,6",,,,,"8,1",,"6,8","14,2","9,2",10,
the-39-b-amp-b.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,2200,-,6,,342," 9,0 ",the-39-b-amp-b.ru.html,,"3,1",,"3,2",,6,,"3,3","3,6",,,,,"3,1",,"2,8","9,2","4,3","5,1",
1-komnatnaia-kvartira-moskva12345.ru.html,,,1,,,,,,,1,,,1,,,1,,,,,,1,,,,,,,,1,2395,-,6,,-,-,1-komnatnaia-kvartira-moskva12345.ru.html,,9,,"8,3",,,,"8,3","8,2",,"6,4",,,"7,8",,11,"8,3",7,"8,8",
loft-hostel-moscow.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,1336,1,6,,365," 6,7 ",loft-hostel-moscow.ru.html,,"5,2",,"5,8",,,,"5,8",6,,,,"9,7","6,3",,"3,3","10,2","7,2","6,1",
gusthouse-on-dmitrovskoe-shosse.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,2800,1,6,,44," 8,1 ",gusthouse-on-dmitrovskoe-shosse.ru.html,,"13,7","9,6","14,3",,,,"14,3","14,5",,,,"9,5",,"13,4","11,7",18,,"14,4",
khostel-quot-drim-quot.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,,,1,,,,,,,1800,-,6,,-,-,khostel-quot-drim-quot.ru.html,,"13,2",,"12,9",,,12,"12,8","12,5",,"8,5",,,13,,,"6,8","11,8","11,3",
all-bears-hostel.ru.html,1,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,1,,1600,1,6,,38," 9,5 ",all-bears-hostel.ru.html,,"4,1",,"3,6",,,,"3,7","3,7",,"5,9",,,3,,"5,4","7,9","3,3","5,1",
dndodun-d3-4ndud-n-d1-2ddeg-dd3-4d1-4nd3-4d1-4d3-4d-nndod3-4d1.ru.html,1,,1,,,,,,,,,,1,1,,,,1,,1,,,,,,,,,,,1409,-,6,Аскет Отель на Комсомольской,1110," 7,7 ",dndodun-d3-4ndud-n-d1-2ddeg-dd3-4d1-4nd3-4d1-4d3-4d-nndod3-4d1.ru.html,,"2,6",,"2,7",,"6,5",,"2,9","3,1",,,,,"2,7",,"2,4","8,8","3,8","4,6",
hostels-rus-kuznetskiy-most.ru.html,1,,,,,,,,,1,1,,,1,,1,,,,1,,,,,,,,,,,3000,-,6,,476," 8,8 ",hostels-rus-kuznetskiy-most.ru.html,,,"5,2","0,9",,,,1,"1,3",,"5,7",,,"1,2",,"2,1","6,9","2,4","2,5",
zvezda-kurskaya.ru.html,1,,,,,,,,1,1,,,,1,,,,,,1,1,,,,,,,,,,1800,-,6,,58," 7,2 ",zvezda-kurskaya.ru.html,,"2,4",,"2,3",,,,"2,4","2,7",,"6,6",,,2,,3,"8,2","3,1","4,2",
cosy-hostel.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,1660,-,6,,-,-,cosy-hostel.ru.html,,"6,2",,"5,6",,,"5,1","5,5","5,3",,"2,4",,,"5,2",,,"4,4","4,1","5,3",
otelplus.ru.html,,,,,,,,,,,1,,1,1,,1,,,,1,,1,,,,,,,,,1600,-,6,,31," 7,7 ",otelplus.ru.html,,"3,7","1,9","4,3",,,,"4,3","4,5",,,,,"4,9",,"2,4","8,5","5,7","4,4",
apart-otel-kuz-minki.ru.html,,,,,,,,,,,,,1,1,,1,,,,1,,1,,,,,,,,,2500,-,5,,-,-,apart-otel-kuz-minki.ru.html,,"11,2",,"10,7",,"9,4","8,1","10,8","10,8",,,"10,8",,"10,1",,,"13,8","10,2",,
gindza-hostel-sretenka.ru.html,1,,1,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,,,2490,-,6,,550," 7,4 ",gindza-hostel-sretenka.ru.html,,"1,2","5,1","1,6",,,,"1,7",2,,,,,"1,9",,"1,4","7,6","3,1","3,1",
hostel-77.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,2700,1,6,,516," 8,9 ",hostel-77.ru.html,,"0,9","4,3","1,4",,,,"1,3","1,4",,,,,2,,"2,4","6,1","2,5","1,6",
fantasy.ru.html,1,,1,,,,,,,,,,,1,,,1,,,1,,,,1,,,,,,,3200,-,6,,-,-,fantasy.ru.html,,"11,5",,11,,"10,6","7,2","11,1","11,1",,,"9,8",,"10,4",,,"13,6","10,4",,
hostel-cats-moskva.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,360,-,6,,92," 6,5 ",hostel-cats-moskva.ru.html,,"6,3","6,6","6,8",,6,,"6,9","7,2",,,,,"7,1",,4,"12,6",,"8,1",
kosmos-fili.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,900,-,6,,75," 4,3 ",kosmos-fili.ru.html,,"8,9","7,7","8,9",,,,"8,8","8,6",,7,,,"9,3",,,5,"8,6",7,
khostiel-quot-moskva-ru-quot.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,1800,-,6,,103," 7,6 ",khostiel-quot-moskva-ru-quot.ru.html,,5,"4,6","5,6",,,,"5,7","5,9",,,,,6,,"2,6",11,"7,1","6,5",
elena-moskva12.ru.html,,,,,,,,1,,,1,,,1,,1,,1,1,,,,,,,,,,,,1200,-,6,,8," 6,5 ",elena-moskva12.ru.html,,10,6,"10,3",,,,"10,3","10,2",,,,"4,1",,"7,1","10,2","9,4",,"8,9",
mini-otel-na-kurskoi.ru.html,,,,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,1980,-,4,,7," 6,9 ",mini-otel-na-kurskoi.ru.html,,"2,9",,"2,9",,"6,3",,3,"3,3",,,,,"2,7",,3,"8,8","3,8","4,8",
hostel-nadezhda-moscow.ru.html,,,1,,,,,1,1,,,,1,1,,1,,,,,,,,,,,,,,,1000,-,6,,-,-,hostel-nadezhda-moscow.ru.html,,"9,7",6,"10,3",,,,"10,4","10,6",,,,"9,1","10,8",,"7,6","14,4",,"10,5",
khostiel-moskva123.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,1500,-,6,,24," 7,9 ",khostiel-moskva123.ru.html,,"6,5","9,4","6,7",,,,"6,8","7,1",,,,,"6,5",,"5,3","12,7","7,7","8,5",
v-kraskakh-moskva.ru.html,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,900,-,2,,-,-,v-kraskakh-moskva.ru.html,,"4,7",,"4,1",,,"6,4",4,"3,8",,,,,"3,8",,7,4,"2,6","3,9",
guest-house-astra.ru.html,,,,,,,,1,,,,,1,1,,1,,,1,1,,,,,,,,,,,2400,-,6,,8," 7,8 ",guest-house-astra.ru.html,,"2,5","5,2","2,9",,"7,1",,3,"3,3",,,,,"3,2",,,"8,9","4,4","4,4",
freedom-moskva.ru.html,,,,,,,,,,1,,,,1,,1,,1,,1,1,,,,,,,,,,499,-,6,,21," 6,7 ",freedom-moskva.ru.html,,"3,1",2,"3,6",,,,"3,6","3,7",,,,,"4,2",,"2,7","7,2","4,8","3,3",
mini-gostinitsa-brusnika-shelkovskoye.ru.html,1,,,,,,,,,,1,,,1,,1,,1,,1,,,,,,,,,,,1799,1,6,,217," 7,9 ",mini-gostinitsa-brusnika-shelkovskoye.ru.html,,"12,3","14,7","12,4",,,,"12,5","12,8",,,,,"12,2",,"10,9","18,3","13,3","14,2",
sakha-hostel-strastnoy.ru.html,,,1,,,,,1,,,,,,1,,1,,1,1,,,,,,,,,,,,2150,-,6,,-,-,sakha-hostel-strastnoy.ru.html,,,,,,,,,,,,,,,,,,,,
khostel-quot-seasons-quot.ru.html,,,1,,,1,,,,,1,,,1,,,,,,1,,,1,,,1,,,,,3200,-,7,,11," 9,7 ",khostel-quot-seasons-quot.ru.html,"14,5",,,,,,,,,,"18,3",,,,"19,9",,"16,4",,,
